# Z 46 rho 12.0224 A(Z) 106.421
1 7.634 0.00427 6530 0 0 6537.64
1.5 7.272 0.008466 2571 0 0 2578.28
2 6.842 0.01298 1285 0 0 1291.85
3 5.942 0.02155 467 0 0 472.964
3.01 5.933 0.02163 463 0 0 468.955
3.173 5.789 0.02291 404.9 0 0 410.712
3.173 5.789 0.02291 1350 0 0 1355.81
3.251 5.723 0.02352 1278 0 0 1283.75
3.33 5.656 0.02413 1210 0 0 1215.68
3.33 5.656 0.02413 1659 0 0 1664.68
3.465 5.543 0.02517 1510 0 0 1515.57
3.604 5.428 0.02623 1374 0 0 1379.45
3.604 5.428 0.02623 1577 0 0 1582.45
4 5.116 0.02918 1222 0 0 1227.15
5 4.423 0.03619 687 0 0 691.459
5.02 4.41 0.03632 679.8 0 0 684.246
6 3.86 0.04274 426.8 0 0 430.703
7.03 3.396 0.049 280.1 0 0 283.545
8 3.04 0.05439 198.6 0 0 201.694
9.04 2.725 0.05961 142.6 0 0 145.385
10 2.48 0.06394 108.5 0 0 111.044
11.05 2.251 0.0682 82.34 0 0 84.6592
13.06 1.894 0.07518 51.93 0 0 53.8992
15 1.618 0.08081 35.45 0 0 37.1488
15.07 1.609 0.081 34.98 0 0 36.67
17.08 1.377 0.08594 24.63 0 0 26.0929
19.09 1.19 0.09018 18.04 0 0 19.3202
20 1.118 0.0919 15.83 0 0 17.0399
21.1 1.04 0.09385 13.61 0 0 14.7439
23.11 0.9173 0.09704 10.52 0 0 11.5343
24.35 0.8522 0.0988 9.077 0 0 10.028
24.35 0.8522 0.0988 58.06 0 0 59.011
25.12 0.815 0.09983 53.62 0 0 54.5348
27.13 0.7285 0.1023 44.02 0 0 44.8508
29.14 0.6556 0.1044 36.59 0 0 37.35
30 0.6281 0.1053 33.91 0 0 34.6434
31.15 0.5943 0.1063 30.7 0 0 31.4006
33.16 0.5422 0.108 25.99 0 0 26.6402
35.17 0.4973 0.1094 22.17 0 0 22.7767
37.18 0.458 0.1107 19.06 0 0 19.6287
39.19 0.4232 0.1118 16.51 0 0 17.045
40 0.4104 0.1122 15.61 0 0 16.1326
41.2 0.3923 0.1128 14.4 0 0 14.9051
43.21 0.3645 0.1136 12.63 0 0 13.1081
45.22 0.3395 0.1144 11.15 0 0 11.6039
47.23 0.3169 0.115 9.886 0 0 10.3179
49.24 0.2964 0.1155 8.809 0 0 9.2209
50 0.2892 0.1157 8.443 0 0 8.8479
51.25 0.2778 0.116 7.881 0 0 8.2748
53.26 0.2608 0.1164 7.08 0 0 7.4572
55.27 0.2453 0.1167 6.383 0 0 6.745
57.28 0.2311 0.117 5.774 0 0 6.1221
59.29 0.2182 0.1172 5.24 0 0 5.5754
60 0.2138 0.1173 5.067 0 0 5.3981
61.3 0.2062 0.1174 4.769 0 0 5.0926
63.31 0.1953 0.1175 4.353 0 0 4.6658
65.32 0.1852 0.1176 3.984 0 0 4.2868
67.33 0.1758 0.1177 3.655 0 0 3.9485
69.34 0.1672 0.1177 3.361 0 0 3.6459
71.35 0.1591 0.1177 3.098 0 0 3.3748
73.36 0.1517 0.1176 2.861 0 0 3.1303
75.37 0.1448 0.1176 2.648 0 0 2.9104
77.38 0.1383 0.1175 2.456 0 0 2.7118
79.39 0.1323 0.1173 2.282 0 0 2.5316
80 0.1305 0.1173 2.232 0 0 2.4798
81.4 0.1267 0.1172 2.124 0 0 2.3679
83.41 0.1214 0.1171 1.98 0 0 2.2185
85.42 0.1164 0.1169 1.849 0 0 2.0823
87.43 0.1118 0.1167 1.729 0 0 1.9575
89.44 0.1074 0.1165 1.619 0 0 1.8429
91.45 0.1033 0.1163 1.519 0 0 1.7386
93.46 0.09948 0.1161 1.426 0 0 1.64158
95.47 0.09583 0.1159 1.341 0 0 1.55273
97.49 0.09238 0.1156 1.263 0 0 1.47098
99.5 0.08913 0.1154 1.19 0 0 1.39453
100 0.08833 0.1153 1.173 0 0 1.37663
101.5 0.08603 0.1151 1.123 0 0 1.32413
103.5 0.08311 0.1149 1.061 0 0 1.25901
105.5 0.08034 0.1146 1.004 0 0 1.19894
107.5 0.07771 0.1144 0.9501 0 0 1.14221
109.5 0.07521 0.1141 0.9003 0 0 1.08961
111.6 0.07282 0.1138 0.854 0 0 1.04062
113.6 0.07056 0.1135 0.8108 0 0 0.99486
115.6 0.0684 0.1132 0.7704 0 0 0.952
117.6 0.06633 0.113 0.7327 0 0 0.91203
119.6 0.06437 0.1127 0.6974 0 0 0.87447
121.6 0.06248 0.1124 0.6644 0 0 0.83928
123.6 0.06069 0.1121 0.6334 0 0 0.80619
125.6 0.05896 0.1118 0.6043 0 0 0.77506
127.6 0.05732 0.1115 0.577 0 0 0.74582
129.6 0.05574 0.1112 0.5513 0 0 0.71824
131.7 0.05422 0.1109 0.5272 0 0 0.69232
133.7 0.05277 0.1106 0.5044 0 0 0.66777
135.7 0.05137 0.1103 0.4829 0 0 0.64457
137.7 0.05003 0.11 0.4626 0 0 0.62263
139.7 0.04874 0.1097 0.4435 0 0 0.60194
141.7 0.0475 0.1094 0.4254 0 0 0.5823
143.7 0.04631 0.1091 0.4083 0 0 0.56371
145.7 0.04516 0.1088 0.3921 0 0 0.54606
147.7 0.04405 0.1085 0.3768 0 0 0.52935
149.7 0.04298 0.1082 0.3622 0 0 0.51338
150 0.04285 0.1082 0.3605 0 0 0.51155
151.8 0.04196 0.1079 0.3484 0 0 0.49826
153.8 0.04096 0.1076 0.3353 0 0 0.48386
155.8 0.04 0.1074 0.3229 0 0 0.4703
157.8 0.03908 0.1071 0.3111 0 0 0.45728
159.8 0.03819 0.1068 0.2998 0 0 0.44479
161.8 0.03732 0.1065 0.2891 0 0 0.43292
163.8 0.03649 0.1062 0.2789 0 0 0.42159
165.8 0.03568 0.1059 0.2692 0 0 0.41078
167.8 0.0349 0.1056 0.2599 0 0 0.4004
169.9 0.03414 0.1053 0.2511 0 0 0.39054
171.9 0.03341 0.105 0.2426 0 0 0.38101
173.9 0.0327 0.1048 0.2346 0 0 0.3721
175.9 0.03202 0.1045 0.2269 0 0 0.36342
177.9 0.03135 0.1042 0.2195 0 0 0.35505
179.9 0.03071 0.1039 0.2125 0 0 0.34711
181.9 0.03008 0.1036 0.2057 0 0 0.33938
183.9 0.02947 0.1034 0.1993 0 0 0.33217
185.9 0.02889 0.1031 0.1931 0 0 0.32509
187.9 0.02831 0.1028 0.1872 0 0 0.31831
189.9 0.02776 0.1025 0.1815 0 0 0.31176
192 0.02722 0.1023 0.1761 0 0 0.30562
194 0.0267 0.102 0.1708 0 0 0.2995
196 0.02619 0.1017 0.1658 0 0 0.29369
198 0.0257 0.1014 0.161 0 0 0.2881
200 0.02522 0.1012 0.1564 0 0 0.28282
300 0.01169 0.08969 0.04927 0 0 0.15065
400 0.006717 0.08109 0.02246 0 0 0.110267
500 0.004351 0.07441 0.01259 0 0 0.091351
600 0.003044 0.06904 0.008024 0 0 0.080108
800 0.001727 0.06083 0.004135 0 0 0.066692
1000 0.00111 0.05481 0.002579 0 0 0.058499
1022 0.001063 0.05423 0.002455 0 0 0.057748
1250 0.000713 0.04906 0.001656 0.0001535 0 0.0515825
1500 0.0004958 0.04462 0.001188 0.0007198 0 0.0470236
2000 0.0002794 0.03811 0.0007243 0.002509 0 0.0416227
2044 0.0002675 0.03764 0.0006989 0.002685 0 0.0412914
3000 0.0001243 0.03 0.000386 0.006525 1.049e-05 0.0370458
4000 6.994e-05 0.02503 0.0002566 0.01012 4.281e-05 0.0355193
5000 4.478e-05 0.02162 0.0001903 0.01325 8.522e-05 0.0351903
6000 3.111e-05 0.01911 0.0001504 0.01595 0.0001308 0.0353723
7000 2.286e-05 0.01717 0.000124 0.01836 0.0001762 0.0358531
8000 1.75e-05 0.01563 0.0001054 0.02054 0.0002201 0.036513
9000 1.382e-05 0.01437 9.15e-05 0.02251 0.0002621 0.0372474
10000 1.12e-05 0.01332 8.081e-05 0.02431 0.000302 0.038024
