# Energy(keV)		Intensity
20.7261128700000	1812841.29561714
21.7677386100000	1984094.90412481
22.8093643500000	2183847.17543362
23.8509900900000	2386140.34811116
24.8926158300000	2553281.65196486
25.9342415700000	2694142.96987731
26.9758673100000	2793636.50854922
28.0174930500000	2858327.34863753
29.0591187900000	2909600.13046207
30.1007445300000	2941397.43995583
31.1423702700000	2967485.05324536
32.1839960100000	2986787.18190983
33.2256217500000	2997288.04958558
34.2672474900000	3010375.41546718
35.3088732300000	3021063.82090472
36.3504989700000	3024954.09685123
37.3921247100000	3046106.52326602
38.4337504500000	3047133.37672663
39.4753761900000	3057385.08336425
40.5170019300000	3060538.28066241
41.5586276700000	3057958.49735380
42.6002534100000	3057448.65451742
43.6418791500000	3042770.70773254
44.6835048900000	3034403.60413510
45.7251306300000	3026894.56957404
46.7667563700000	3027963.84152596
47.8083821100000	3037883.42582491
48.8500078500000	3072779.99101006
49.8916335900000	3135849.97958199
50.9332593300000	3232355.44862752
51.9748850700000	3399906.18043858
53.0165108100000	3615114.19539836
54.0581365500000	3895315.62789877
55.0997622900000	4202628.42377152
56.1413880300000	4469729.21676326
57.1830137700000	4639274.70213867
58.2246395100000	4622086.37235993
59.2662652500000	4433693.70520718
60.3078909900000	4107590.90986786
61.3495167300000	3728627.01766188
62.3911424700000	3387274.75797224
63.4327682100000	3121968.06234741
64.4743939500000	2935230.38914756
65.5160196900000	2780952.28299254
66.5576454300000	2629770.97153497
67.5992711700000	2456277.97377245
68.6408969100000	2255433.57204445
69.6825226500000	2050775.32026148
70.7241483900000	1854993.53509814
71.7657741300000	1698025.21778383
72.8073998700000	1573057.55054547
73.8490256100000	1484987.59349130
74.8906513500000	1420997.66792745
75.9322770900000	1375949.61473730
76.9739028300000	1342058.25743611
78.0155285700000	1310628.10364688
79.0571543100000	1284150.32885597
80.0987800500000	1261177.37792040
81.1404057900000	1234944.76154006
82.1820315300000	1210997.36027657
83.2236572700000	1187605.31185905
84.2652830100000	1163961.42953810
85.3069087500000	1140954.96962540
86.3485344900000	1115178.58682411
87.3901602300000	1091063.96065269
88.4317859700000	1067158.15220680
89.4734117100000	1042271.32050397
90.5150374500000	1017526.61848085
91.5566631900000	992877.216460664
92.5982889300000	968409.332174299
93.6399146700000	943839.025599921
94.6815404100000	919993.721644733
95.7231661500000	895749.556084233
96.7647918900000	872549.819399561
97.8064176300000	846619.415674686
98.8480433700000	821995.013795105
99.8896691100000	799192.521596717
100.931294850000	775499.524748255
101.972920590000	751193.306000097
103.014546330000	728168.344779867
104.056172070000	705949.522407505
105.097797810000	682618.320048478
106.139423550000	660050.265997221
107.181049290000	638189.293705269
108.222675030000	615564.560141936
109.264300770000	595128.983111211
110.305926510000	572786.147645073
111.347552250000	552079.864783110
112.389177990000	531349.017733152
113.430803730000	510938.275594630
114.472429470000	490853.978265402
115.514055210000	471344.147419689
116.555680950000	452694.658558604
117.597306690000	434454.087924400
118.638932430000	416238.816590915
119.680558170000	399593.149365328
120.722183910000	381536.827617903
121.763809650000	365537.543225808
122.805435390000	349521.491603924
123.847061130000	333814.088982406
124.888686870000	318449.043201136
125.930312610000	303525.906586875
126.971938350000	290208.044521448
128.013564090000	276307.913590463
129.055189830000	263507.914012125
130.096815570000	249740.072244127
131.138441310000	238767.010224252
132.180067050000	226182.764021139
133.221692790000	213679.123301993
134.263318530000	200963.064462475
135.304944270000	189590.448156287
136.346570010000	177505.905766201
137.388195750000	166886.791220015
138.429821490000	155891.803545058
139.471447230000	145717.164027930
140.513072970000	135270.380989089
141.554698710000	125581.563434371
142.596324450000	116051.018944496
143.637950190000	106724.787069172
144.679575930000	98244.4813200880
145.721201670000	89068.7742457479
146.762827410000	81223.7486756783
147.804453150000	73540.8082973923
148.846078890000	66252.6416684273
149.887704630000	59313.8560634253
150.929330370000	53201.4457509039
151.970956110000	48008.0711973805
153.012581850000	45666.5175541836
