   3.2827099e-03   0.0000000e+00
   6.5653418e-03   1.2012012e-03
   9.8477399e-03   2.4024024e-03
   1.3129748e-02   3.6036036e-03
   1.6411211e-02   4.8048048e-03
   1.9691974e-02   6.0060060e-03
   2.2971880e-02   7.2072072e-03
   2.6250776e-02   8.4084084e-03
   2.9528506e-02   9.6096096e-03
   3.2804918e-02   1.0810811e-02
   3.6079857e-02   1.2012012e-02
   3.9353171e-02   1.3213213e-02
   4.2624708e-02   1.4414414e-02
   4.5894316e-02   1.5615616e-02
   4.9161845e-02   1.6816817e-02
   5.2427145e-02   1.8018018e-02
   5.5690067e-02   1.9219219e-02
   5.8950463e-02   2.0420420e-02
   6.2208186e-02   2.1621622e-02
   6.5463090e-02   2.2822823e-02
   6.8715031e-02   2.4024024e-02
   7.1963864e-02   2.5225225e-02
   7.5209448e-02   2.6426426e-02
   7.8451642e-02   2.7627628e-02
   8.1690305e-02   2.8828829e-02
   8.4925299e-02   3.0030030e-02
   8.8156487e-02   3.1231231e-02
   9.1383733e-02   3.2432432e-02
   9.4606904e-02   3.3633634e-02
   9.7825867e-02   3.4834835e-02
   1.0104049e-01   3.6036036e-02
   1.0425065e-01   3.7237237e-02
   1.0745621e-01   3.8438438e-02
   1.1065704e-01   3.9639640e-02
   1.1385304e-01   4.0840841e-02
   1.1704406e-01   4.2042042e-02
   1.2022999e-01   4.3243243e-02
   1.2341072e-01   4.4444444e-02
   1.2658612e-01   4.5645646e-02
   1.2975609e-01   4.6846847e-02
   1.3292050e-01   4.8048048e-02
   1.3607924e-01   4.9249249e-02
   1.3923221e-01   5.0450450e-02
   1.4237931e-01   5.1651652e-02
   1.4552041e-01   5.2852853e-02
   1.4865543e-01   5.4054054e-02
   1.5178426e-01   5.5255255e-02
   1.5490680e-01   5.6456456e-02
   1.5802295e-01   5.7657658e-02
   1.6113263e-01   5.8858859e-02
   1.6423573e-01   6.0060060e-02
   1.6733216e-01   6.1261261e-02
   1.7042185e-01   6.2462462e-02
   1.7350469e-01   6.3663664e-02
   1.7658061e-01   6.4864865e-02
   1.7964953e-01   6.6066066e-02
   1.8271136e-01   6.7267267e-02
   1.8576602e-01   6.8468468e-02
   1.8881345e-01   6.9669670e-02
   1.9185356e-01   7.0870871e-02
   1.9488629e-01   7.2072072e-02
   1.9791156e-01   7.3273273e-02
   2.0092931e-01   7.4474474e-02
   2.0393947e-01   7.5675676e-02
   2.0694198e-01   7.6876877e-02
   2.0993678e-01   7.8078078e-02
   2.1292381e-01   7.9279279e-02
   2.1590301e-01   8.0480480e-02
   2.1887433e-01   8.1681682e-02
   2.2183771e-01   8.2882883e-02
   2.2479310e-01   8.4084084e-02
   2.2774046e-01   8.5285285e-02
   2.3067973e-01   8.6486486e-02
   2.3361087e-01   8.7687688e-02
   2.3653384e-01   8.8888889e-02
   2.3944860e-01   9.0090090e-02
   2.4235510e-01   9.1291291e-02
   2.4525331e-01   9.2492492e-02
   2.4814319e-01   9.3693694e-02
   2.5102471e-01   9.4894895e-02
   2.5389784e-01   9.6096096e-02
   2.5676254e-01   9.7297297e-02
   2.5961879e-01   9.8498498e-02
   2.6246656e-01   9.9699700e-02
   2.6530582e-01   1.0090090e-01
   2.6813655e-01   1.0210210e-01
   2.7095872e-01   1.0330330e-01
   2.7377233e-01   1.0450450e-01
   2.7657733e-01   1.0570571e-01
   2.7937373e-01   1.0690691e-01
   2.8216150e-01   1.0810811e-01
   2.8494063e-01   1.0930931e-01
   2.8771110e-01   1.1051051e-01
   2.9047291e-01   1.1171171e-01
   2.9322603e-01   1.1291291e-01
   2.9597047e-01   1.1411411e-01
   2.9870621e-01   1.1531532e-01
   3.0143324e-01   1.1651652e-01
   3.0415157e-01   1.1771772e-01
   3.0686119e-01   1.1891892e-01
   3.0956208e-01   1.2012012e-01
   3.1225426e-01   1.2132132e-01
   3.1493772e-01   1.2252252e-01
   3.1761246e-01   1.2372372e-01
   3.2027847e-01   1.2492492e-01
   3.2293577e-01   1.2612613e-01
   3.2558436e-01   1.2732733e-01
   3.2822423e-01   1.2852853e-01
   3.3085540e-01   1.2972973e-01
   3.3347787e-01   1.3093093e-01
   3.3609164e-01   1.3213213e-01
   3.3869673e-01   1.3333333e-01
   3.4129313e-01   1.3453453e-01
   3.4388087e-01   1.3573574e-01
   3.4645995e-01   1.3693694e-01
   3.4903037e-01   1.3813814e-01
   3.5159216e-01   1.3933934e-01
   3.5414531e-01   1.4054054e-01
   3.5668985e-01   1.4174174e-01
   3.5922579e-01   1.4294294e-01
   3.6175314e-01   1.4414414e-01
   3.6427191e-01   1.4534535e-01
   3.6678212e-01   1.4654655e-01
   3.6928378e-01   1.4774775e-01
