# Z 32 rho 5.32599 A(Z) 72.6308
1 5.339 0.006186 1887 0 0 1892.35
1.217 5.209 0.008427 1185 0 0 1190.22
1.217 5.209 0.008427 4356 0 0 4361.22
1.232 5.2 0.008591 4651 0 0 4656.21
1.248 5.19 0.008758 4966 0 0 4971.2
1.248 5.19 0.008758 6650 0 0 6655.2
1.328 5.143 0.009622 6074 0 0 6079.15
1.414 5.092 0.01054 5549 0 0 5554.1
1.414 5.092 0.01054 6282 0 0 6287.1
1.5 5.036 0.01145 5470 0 0 5475.05
2 4.713 0.01665 2706 0 0 2710.73
3 4.104 0.02603 957.1 0 0 961.23
3.01 4.098 0.02611 948.6 0 0 952.724
4 3.577 0.03422 446.1 0 0 449.711
5 3.123 0.04168 244.1 0 0 247.265
5.02 3.114 0.04182 241.4 0 0 244.556
6 2.727 0.04857 148.1 0 0 150.876
7.03 2.375 0.0551 95.48 0 0 97.9101
8 2.092 0.06078 66.75 0 0 68.9028
9.04 1.834 0.0664 47.38 0 0 49.2804
10 1.636 0.07115 35.71 0 0 37.4171
11.05 1.454 0.07591 26.94 0 0 28.4699
11.1 1.446 0.07614 26.59 0 0 28.1121
11.1 1.446 0.07614 196.6 0 0 198.122
13.06 1.181 0.08396 129.7 0 0 130.965
15 0.9878 0.09049 90.4 0 0 91.4783
15.07 0.9818 0.0907 89.28 0 0 90.3525
17.08 0.834 0.09625 63.81 0 0 64.7403
19.09 0.7201 0.1008 47.09 0 0 47.9109
20 0.6767 0.1027 41.44 0 0 42.2194
21.1 0.6294 0.1047 35.74 0 0 36.4741
23.11 0.5553 0.108 27.78 0 0 28.4433
25.12 0.4938 0.1108 22.01 0 0 22.6146
27.13 0.4418 0.1132 17.74 0 0 18.295
29.14 0.3974 0.1153 14.5 0 0 15.0127
30 0.3804 0.1161 13.35 0 0 13.8465
31.15 0.3591 0.1171 12 0 0 12.4762
33.16 0.3258 0.1186 10.03 0 0 10.4744
35.17 0.2969 0.1199 8.474 0 0 8.8908
37.18 0.2715 0.1211 7.22 0 0 7.6126
39.19 0.2493 0.122 6.199 0 0 6.5703
40 0.2411 0.1223 5.843 0 0 6.2064
41.2 0.2297 0.1228 5.361 0 0 5.7135
43.21 0.2123 0.1234 4.667 0 0 5.0027
45.22 0.1968 0.124 4.087 0 0 4.4078
47.23 0.183 0.1244 3.598 0 0 3.9054
49.24 0.1707 0.1247 3.184 0 0 3.4794
50 0.1664 0.1248 3.044 0 0 3.3352
51.25 0.1596 0.125 2.83 0 0 3.1146
53.26 0.1496 0.1252 2.526 0 0 2.8008
55.27 0.1405 0.1253 2.264 0 0 2.5298
57.28 0.1323 0.1254 2.037 0 0 2.2947
59.29 0.1248 0.1254 1.838 0 0 2.0882
60 0.1223 0.1254 1.775 0 0 2.0227
61.3 0.118 0.1254 1.665 0 0 1.9084
63.31 0.1117 0.1253 1.513 0 0 1.75
65.32 0.1059 0.1253 1.378 0 0 1.6092
67.33 0.1005 0.1251 1.259 0 0 1.4846
69.34 0.09558 0.125 1.153 0 0 1.37358
71.35 0.091 0.1248 1.059 0 0 1.2748
73.36 0.08675 0.1246 0.9743 0 0 1.18565
75.37 0.08279 0.1244 0.8986 0 0 1.10579
77.38 0.07911 0.1242 0.8304 0 0 1.03371
79.39 0.07567 0.124 0.7689 0 0 0.96857
80 0.07468 0.1239 0.7515 0 0 0.95008
81.4 0.07245 0.1237 0.7132 0 0 0.90935
83.41 0.06944 0.1235 0.6628 0 0 0.85574
85.42 0.06661 0.1232 0.6169 0 0 0.80671
87.43 0.06395 0.1229 0.5752 0 0 0.76205
89.44 0.06145 0.1226 0.5371 0 0 0.72115
91.45 0.0591 0.1223 0.5023 0 0 0.6837
93.46 0.05687 0.122 0.4704 0 0 0.64927
95.47 0.05477 0.1217 0.4411 0 0 0.61757
97.49 0.05279 0.1214 0.4142 0 0 0.58839
99.5 0.05091 0.1211 0.3894 0 0 0.56141
100 0.05045 0.121 0.3835 0 0 0.55495
101.5 0.04912 0.1208 0.3665 0 0 0.53642
103.5 0.04743 0.1204 0.3454 0 0 0.51323
105.5 0.04582 0.1201 0.3259 0 0 0.49182
107.5 0.0443 0.1198 0.3078 0 0 0.4719
109.5 0.04285 0.1194 0.2911 0 0 0.45335
111.6 0.04146 0.1191 0.2755 0 0 0.43606
113.6 0.04015 0.1187 0.261 0 0 0.41985
115.6 0.03889 0.1184 0.2475 0 0 0.40479
117.6 0.03769 0.1181 0.2349 0 0 0.39069
119.6 0.03655 0.1177 0.2232 0 0 0.37745
121.6 0.03546 0.1174 0.2122 0 0 0.36506
123.6 0.03441 0.117 0.2019 0 0 0.35331
125.6 0.03341 0.1167 0.1923 0 0 0.34241
127.6 0.03245 0.1163 0.1833 0 0 0.33205
129.6 0.03153 0.116 0.1748 0 0 0.32233
131.7 0.03066 0.1156 0.1668 0 0 0.31306
133.7 0.02981 0.1153 0.1594 0 0 0.30451
135.7 0.029 0.115 0.1523 0 0 0.2963
137.7 0.02823 0.1146 0.1457 0 0 0.28853
139.7 0.02748 0.1143 0.1395 0 0 0.28128
141.7 0.02676 0.1139 0.1336 0 0 0.27426
143.7 0.02607 0.1136 0.128 0 0 0.26767
145.7 0.02541 0.1133 0.1227 0 0 0.26141
147.7 0.02477 0.1129 0.1177 0 0 0.25537
149.7 0.02415 0.1126 0.113 0 0 0.24975
150 0.02408 0.1125 0.1125 0 0 0.24908
151.8 0.02356 0.1123 0.1086 0 0 0.24446
153.8 0.02299 0.1119 0.1043 0 0 0.23919
155.8 0.02244 0.1116 0.1003 0 0 0.23434
157.8 0.0219 0.1113 0.09652 0 0 0.22972
159.8 0.02139 0.1109 0.0929 0 0 0.22519
161.8 0.02089 0.1106 0.08946 0 0 0.22095
163.8 0.02042 0.1103 0.08619 0 0 0.21691
165.8 0.01995 0.11 0.08308 0 0 0.21303
167.8 0.01951 0.1096 0.08011 0 0 0.20922
169.9 0.01907 0.1093 0.07729 0 0 0.20566
171.9 0.01866 0.109 0.0746 0 0 0.20226
173.9 0.01825 0.1087 0.07203 0 0 0.19898
175.9 0.01786 0.1084 0.06959 0 0 0.19585
177.9 0.01748 0.1081 0.06725 0 0 0.19283
179.9 0.01711 0.1078 0.06501 0 0 0.18992
181.9 0.01676 0.1074 0.06288 0 0 0.18704
183.9 0.01641 0.1071 0.06084 0 0 0.18435
185.9 0.01608 0.1068 0.05888 0 0 0.18176
187.9 0.01575 0.1065 0.05701 0 0 0.17926
189.9 0.01544 0.1062 0.05522 0 0 0.17686
192 0.01513 0.1059 0.05351 0 0 0.17454
194 0.01484 0.1056 0.05186 0 0 0.1723
196 0.01455 0.1053 0.05029 0 0 0.17014
198 0.01427 0.105 0.04878 0 0 0.16805
200 0.014 0.1048 0.04732 0 0 0.16612
300 0.006433 0.09231 0.01437 0 0 0.113113
400 0.003675 0.08319 0.006412 0 0 0.093277
500 0.002372 0.0762 0.003541 0 0 0.082113
600 0.001655 0.07063 0.002238 0 0 0.074523
800 0.0009364 0.06218 0.001144 0 0 0.0642604
1000 0.0006006 0.05596 0.000712 0 0 0.0572726
1022 0.0005752 0.05537 0.0006766 0 0 0.0566218
1250 0.0003851 0.05008 0.0004572 8.899e-05 0 0.0510113
1500 0.0002676 0.04553 0.0003291 0.0004412 0 0.0465679
2000 0.0001507 0.03887 0.0002021 0.001635 0 0.0408578
2044 0.0001443 0.03839 0.0001952 0.001755 0 0.0404845
3000 6.701e-05 0.0306 0.000109 0.00446 1.071e-05 0.0352467
4000 3.77e-05 0.02552 7.309e-05 0.007071 4.37e-05 0.0327455
5000 2.413e-05 0.02204 5.454e-05 0.009372 8.7e-05 0.0315777
6000 1.676e-05 0.01948 4.334e-05 0.0114 0.0001336 0.0310737
7000 1.232e-05 0.01752 3.587e-05 0.0132 0.00018 0.0309482
8000 9.43e-06 0.01594 3.056e-05 0.01483 0.000225 0.031035
9000 7.45e-06 0.01466 2.661e-05 0.01631 0.0002681 0.0312722
10000 6.035e-06 0.01358 2.355e-05 0.01764 0.000309 0.0315586
