# Z 87 rho 5 A(Z) 223
1 12.96 0.004094 6070 0 0 6082.96
1.153 12.79 0.00495 4663 0 0 4675.79
1.153 12.79 0.00495 4761 0 0 4773.79
1.5 12.4 0.00695 2833 0 0 2845.41
2 11.79 0.009932 1550 0 0 1561.8
3 10.56 0.0158 630.8 0 0 641.376
3 10.56 0.0158 1985 0 0 1995.58
3 10.56 0.0158 1984 0 0 1994.58
3.01 10.56 0.01581 1936 0 0 1946.58
3.136 10.4 0.01657 1439 0 0 1449.42
3.136 10.4 0.01657 2244 0 0 2254.42
3.389 10.07 0.01816 1776 0 0 1786.09
3.663 9.802 0.01947 1406 0 0 1415.82
3.663 9.802 0.01947 1631 0 0 1640.82
4 9.443 0.02122 1312 0 0 1321.46
4.327 9.113 0.02283 1077 0 0 1086.14
4.327 9.113 0.02283 1144 0 0 1153.14
4.487 8.957 0.0236 1047 0 0 1055.98
4.652 8.797 0.02438 957.8 0 0 966.621
4.652 8.797 0.02438 999.1 0 0 1007.92
5 8.476 0.02598 840.3 0 0 848.802
5.02 8.458 0.02607 832.1 0 0 840.584
6 7.639 0.03024 537.4 0 0 545.069
7.03 6.891 0.03433 361.9 0 0 368.825
8 6.275 0.03794 262.1 0 0 268.413
9.04 5.697 0.04156 192.1 0 0 197.839
10 5.23 0.04477 148.6 0 0 153.875
11.05 4.785 0.04818 114.8 0 0 119.633
13.06 4.074 0.05397 74.59 0 0 78.718
15 3.518 0.05814 52.17 0 0 55.7461
15.03 3.51 0.05819 51.87 0 0 55.4382
15.03 3.51 0.05819 126.8 0 0 130.368
15.07 3.5 0.05826 125.9 0 0 129.458
17.08 3.033 0.06225 89.66 0 0 92.7552
17.91 2.868 0.06386 78.9 0 0 81.8319
17.91 2.868 0.06386 110.8 0 0 113.732
18.27 2.799 0.06451 105.4 0 0 108.264
18.64 2.733 0.06516 100.3 0 0 103.098
18.64 2.733 0.06516 115.9 0 0 118.698
19.09 2.655 0.06593 109 0 0 111.721
20 2.509 0.06745 96.75 0 0 99.3264
21.1 2.348 0.06919 84.24 0 0 86.6572
23.11 2.09 0.07209 66.6 0 0 68.7621
25.12 1.874 0.07468 53.69 0 0 55.6387
27.13 1.691 0.07702 44.01 0 0 45.778
29.14 1.535 0.07914 36.59 0 0 38.2041
30 1.476 0.07998 33.94 0 0 35.496
31.15 1.402 0.08107 30.72 0 0 32.2031
33.16 1.288 0.08282 26.04 0 0 27.4108
35.17 1.188 0.08442 22.28 0 0 23.5524
37.18 1.099 0.08588 19.24 0 0 20.4249
39.19 1.02 0.08719 16.74 0 0 17.8472
40 0.991 0.08768 15.86 0 0 16.9387
41.2 0.9494 0.08837 14.65 0 0 15.6878
43.21 0.8853 0.08943 12.89 0 0 13.8647
45.22 0.8272 0.09038 11.41 0 0 12.3276
47.23 0.7745 0.09124 10.16 0 0 11.0257
49.24 0.7266 0.092 9.086 0 0 9.9046
50 0.7096 0.09227 8.722 0 0 9.52387
51.25 0.6829 0.09268 8.158 0 0 8.93358
53.26 0.643 0.09329 7.354 0 0 8.09029
55.27 0.6065 0.09384 6.655 0 0 7.35534
57.28 0.5731 0.09432 6.043 0 0 6.71042
59.29 0.5424 0.09475 5.506 0 0 6.14315
60 0.5322 0.09489 5.333 0 0 5.96009
61.3 0.5142 0.09513 5.031 0 0 5.64033
63.31 0.4883 0.09547 4.608 0 0 5.19177
65.32 0.4643 0.09576 4.233 0 0 4.79306
67.33 0.4422 0.09602 3.898 0 0 4.43622
69.34 0.4216 0.09624 3.599 0 0 4.11684
71.35 0.4026 0.09642 3.33 0 0 3.82902
73.36 0.3848 0.09658 3.087 0 0 3.56838
75.37 0.3683 0.0967 2.869 0 0 3.334
77.38 0.3529 0.0968 2.671 0 0 3.1207
79.39 0.3385 0.09687 2.491 0 0 2.92637
80 0.3343 0.09689 2.44 0 0 2.87119
81.4 0.325 0.09692 2.327 0 0 2.74892
83.41 0.3123 0.09694 2.177 0 0 2.58624
85.42 0.3004 0.09695 2.04 0 0 2.43735
87.43 0.2892 0.09694 1.914 0 0 2.30014
89.44 0.2786 0.09693 1.799 0 0 2.17453
91.45 0.2686 0.0969 1.693 0 0 2.0585
93.46 0.2591 0.09686 1.596 0 0 1.95196
95.47 0.2502 0.09682 1.506 0 0 1.85302
97.49 0.2416 0.09678 1.422 0 0 1.76038
99.5 0.2335 0.09674 1.345 0 0 1.67524
100 0.2316 0.09672 1.327 0 0 1.65532
101.1 0.2272 0.0967 1.286 0 0 1.6099
101.1 0.2272 0.0967 5.765 0 0 6.0889
101.5 0.2258 0.09669 5.711 0 0 6.03349
103.5 0.2185 0.09663 5.43 0 0 5.74513
105.5 0.2115 0.09655 5.169 0 0 5.47705
107.5 0.2049 0.09646 4.924 0 0 5.22536
109.5 0.1985 0.09636 4.695 0 0 4.98986
111.6 0.1925 0.09624 4.481 0 0 4.76974
113.6 0.1867 0.09612 4.28 0 0 4.56282
115.6 0.1812 0.09599 4.091 0 0 4.36819
117.6 0.1759 0.09585 3.914 0 0 4.18575
119.6 0.1708 0.0957 3.747 0 0 4.0135
121.6 0.166 0.09554 3.59 0 0 3.85154
123.6 0.1614 0.09538 3.441 0 0 3.69778
125.6 0.1569 0.09522 3.301 0 0 3.55312
127.6 0.1526 0.09504 3.169 0 0 3.41664
129.6 0.1485 0.09487 3.044 0 0 3.28737
131.7 0.1446 0.09469 2.925 0 0 3.16429
133.7 0.1408 0.09451 2.813 0 0 3.04831
135.7 0.1372 0.09432 2.706 0 0 2.93752
137.7 0.1337 0.09413 2.605 0 0 2.83283
139.7 0.1304 0.09394 2.509 0 0 2.73334
141.7 0.1271 0.09375 2.418 0 0 2.63885
143.7 0.124 0.09356 2.332 0 0 2.54956
145.7 0.121 0.09336 2.249 0 0 2.46336
147.7 0.1181 0.09316 2.17 0 0 2.38126
149.7 0.1153 0.09297 2.096 0 0 2.30427
150 0.115 0.09294 2.086 0 0 2.29394
151.8 0.1126 0.09277 2.024 0 0 2.22937
153.8 0.11 0.09257 1.956 0 0 2.15857
155.8 0.1075 0.09238 1.891 0 0 2.09088
157.8 0.1051 0.09218 1.829 0 0 2.02628
159.8 0.1027 0.09198 1.769 0 0 1.96368
161.8 0.1005 0.09178 1.713 0 0 1.90528
163.8 0.0983 0.09158 1.658 0 0 1.84788
165.8 0.09618 0.09138 1.606 0 0 1.79356
167.8 0.09413 0.09118 1.557 0 0 1.74231
169.9 0.09215 0.09098 1.509 0 0 1.69213
171.9 0.09022 0.09078 1.463 0 0 1.644
173.9 0.08836 0.09058 1.419 0 0 1.59794
175.9 0.08656 0.09038 1.377 0 0 1.55394
177.9 0.08481 0.09019 1.337 0 0 1.512
179.9 0.08312 0.08999 1.298 0 0 1.47111
181.9 0.08148 0.08979 1.261 0 0 1.43227
183.9 0.07988 0.08959 1.226 0 0 1.39547
185.9 0.07834 0.08939 1.191 0 0 1.35873
187.9 0.07684 0.08919 1.158 0 0 1.32403
189.9 0.07538 0.08899 1.126 0 0 1.29037
192 0.07397 0.08879 1.096 0 0 1.25876
194 0.07259 0.08859 1.066 0 0 1.22718
196 0.07126 0.0884 1.038 0 0 1.19766
198 0.06996 0.0882 1.011 0 0 1.16916
200 0.06869 0.088 0.9845 0 0 1.14119
300 0.03289 0.07898 0.3459 0 0 0.45777
400 0.01929 0.07188 0.1689 0 0 0.26007
500 0.01266 0.06626 0.0991 0 0 0.17802
600 0.008938 0.06165 0.06518 0 0 0.135768
800 0.005136 0.05452 0.03478 0 0 0.094436
1000 0.003327 0.0492 0.02198 0 0 0.074507
1022 0.003189 0.04869 0.02105 0 0 0.072929
1250 0.002151 0.0441 0.01421 0.0004118 0 0.0608728
1500 0.001503 0.04015 0.01011 0.001996 0 0.053759
2000 0.0008514 0.03432 0.006111 0.00593 0 0.0472124
2044 0.0008155 0.03389 0.005892 0.006267 0 0.0468645
3000 0.0003807 0.02703 0.003189 0.01263 9.446e-06 0.0432391
4000 0.0002146 0.02257 0.002084 0.01792 3.848e-05 0.0428271
5000 0.0001375 0.0195 0.001526 0.02234 7.653e-05 0.04358
6000 9.556e-05 0.01724 0.001194 0.02614 0.0001173 0.0447869
7000 7.023e-05 0.01549 0.0009772 0.02949 0.0001578 0.0461852
8000 5.379e-05 0.0141 0.0008249 0.03251 0.000197 0.0476857
9000 4.25e-05 0.01296 0.0007126 0.03529 0.0002343 0.0492394
10000 3.443e-05 0.01201 0.0006265 0.03783 0.0002697 0.0507706
