   6.8080000e-01   0.0000000e+00             NaN
   1.3616000e+00   0.0000000e+00   0.0000000e+00
   2.0424000e+00   0.0000000e+00   0.0000000e+00
   2.7232000e+00   0.0000000e+00   0.0000000e+00
   3.4040000e+00   1.2127127e-02   1.0837453e+04
   4.0848000e+00   1.7366670e-02   1.5291796e+04
   4.7656000e+00   7.0548841e-03   7.3405658e+03
   5.4464000e+00   2.1894494e-04   2.5094624e+03
   6.1272000e+00   2.8697759e-03   4.2729108e+03
   6.8080000e+00   8.1194261e-04   2.7377819e+03
   7.4888000e+00   1.3259852e-04   2.2378112e+03
   8.1696000e+00   1.6617427e-04   2.2414080e+03
   8.8504000e+00   0.0000000e+00   2.0456857e+03
   9.5312000e+00   4.1188235e-05   2.1926158e+03
   1.0212000e+01   0.0000000e+00   2.0788724e+03
   1.0892800e+01   1.1341890e-04   2.0257807e+03
   1.1573600e+01   1.7167931e-04   1.9846249e+03
   1.2254400e+01   2.9659077e-04   1.9845131e+03
   1.2935200e+01   2.5008797e-04   1.9163413e+03
   1.3616000e+01   3.3401918e-04   1.8989694e+03
   1.4296800e+01   4.1773477e-04   1.9019948e+03
   1.4977600e+01   4.9580262e-04   1.9190301e+03
   1.5658400e+01   9.1890124e-04   2.1192055e+03
   1.6339200e+01   1.4010123e-03   2.3645027e+03
   1.7020000e+01   2.0246962e-03   2.7224518e+03
   1.7700800e+01   2.7739647e-03   3.1609976e+03
   1.8381600e+01   3.6392247e-03   3.6761720e+03
   1.9062400e+01   4.7449119e-03   4.3223873e+03
   1.9743200e+01   5.9252756e-03   5.0161410e+03
   2.0424000e+01   9.6929923e-03   7.3963085e+03
   2.1104800e+01   8.1725054e-03   6.3719054e+03
   2.1785600e+01   8.9856364e-03   6.8562439e+03
   2.2466400e+01   9.9541199e-03   7.4368049e+03
   2.3147200e+01   1.0780942e-02   7.9146405e+03
   2.3828000e+01   1.1884880e-02   8.5923469e+03
   2.4508800e+01   1.2742390e-02   9.1158039e+03
   2.5189600e+01   1.3485177e-02   9.5562263e+03
   2.5870400e+01   1.4179185e-02   9.9758946e+03
   2.6551200e+01   1.4620241e-02   1.0239877e+04
   2.7232000e+01   1.7908514e-02   1.0606788e+04
   2.7912800e+01   1.8149265e-02   1.0641943e+04
   2.8593600e+01   1.7124065e-02   1.0101560e+04
   2.9274400e+01   1.6465015e-02   9.7389600e+03
   2.9955200e+01   1.6415493e-02   9.7570398e+03
   3.0636000e+01   1.7103144e-02   1.0126670e+04
   3.1316800e+01   1.7392031e-02   1.0146759e+04
   3.1997600e+01   1.7655401e-02   9.9760057e+03
   3.2678400e+01   1.8423743e-02   1.0165843e+04
   3.3359200e+01   1.8357466e-02   1.0036272e+04
   3.4040000e+01   1.7213886e-02   9.5119587e+03
   3.4720800e+01   1.6970640e-02   9.3663162e+03
   3.5401600e+01   1.6525243e-02   9.1774833e+03
   3.6082400e+01   1.6673472e-02   9.2799352e+03
   3.6763200e+01   1.6349575e-02   9.1865232e+03
   3.7444000e+01   1.6134342e-02   9.0900978e+03
   3.8124800e+01   1.6390974e-02   9.2990194e+03
   3.8805600e+01   1.5994137e-02   8.9735838e+03
   3.9486400e+01   1.5579763e-02   8.7556224e+03
   4.0167200e+01   1.5638373e-02   8.8078528e+03
   4.0848000e+01   1.5487243e-02   8.7385471e+03
   4.1528800e+01   1.5482806e-02   8.7686800e+03
   4.2209600e+01   1.5080583e-02   8.5507185e+03
   4.2890400e+01   1.4521118e-02   8.2694779e+03
   4.3571200e+01   1.4519474e-02   8.2644558e+03
   4.4252000e+01   1.4187319e-02   8.0926981e+03
   4.4932800e+01   1.4048113e-02   8.0324323e+03
   4.5613600e+01   1.3782061e-02   7.9229493e+03
   4.6294400e+01   1.3298838e-02   7.6256379e+03
   4.6975200e+01   1.3154233e-02   7.5412657e+03
   4.7656000e+01   1.3029743e-02   7.4759777e+03
   4.8336800e+01   1.2805170e-02   7.3363029e+03
   4.9017600e+01   1.2537976e-02   7.1885770e+03
   4.9698400e+01   1.2466941e-02   7.1553591e+03
   5.0379200e+01   1.2051457e-02   6.9279656e+03
   5.1060000e+01   1.1701748e-02   6.7376189e+03
   5.1740800e+01   1.1603852e-02   6.6890446e+03
   5.2421600e+01   1.1078828e-02   6.4042248e+03
   5.3102400e+01   1.1050835e-02   6.3963792e+03
   5.3783200e+01   1.0530902e-02   6.1066718e+03
   5.4464000e+01   1.0571990e-02   6.1359325e+03
   5.5144800e+01   1.0118960e-02   5.8863516e+03
   5.5825600e+01   9.9386905e-03   5.7904899e+03
   5.6506400e+01   9.4776051e-03   5.5358284e+03
   5.7187200e+01   9.3138925e-03   5.4512886e+03
   5.7868000e+01   9.0106970e-03   5.2828906e+03
   5.8548800e+01   8.9505152e-03   5.2573641e+03
   5.9229600e+01   9.6319801e-03   5.6784671e+03
   5.9910400e+01   1.0956855e-02   6.4862118e+03
   6.0591200e+01   1.0485277e-02   6.2325417e+03
   6.1272000e+01   1.1853872e-02   7.0746676e+03
   6.1952800e+01   7.8381589e-03   4.6967278e+03
   6.2633600e+01   7.2773649e-03   4.3791702e+03
   6.3314400e+01   7.0498837e-03   4.2636286e+03
   6.3995200e+01   6.6573241e-03   4.0464905e+03
   6.4676000e+01   6.5053983e-03   3.9738660e+03
   6.5356800e+01   6.1042828e-03   3.7473572e+03
   6.6037600e+01   6.0136951e-03   3.7100197e+03
   6.6718400e+01   5.5794847e-03   3.4591674e+03
   6.7399200e+01   5.6138293e-03   3.5010355e+03
   6.8080000e+01   5.6257171e-03   3.5298498e+03
   6.8760800e+01   6.4529884e-03   4.0735973e+03
   6.9441600e+01   5.1337545e-03   3.2605282e+03
   7.0122400e+01   4.5600982e-03   2.9138495e+03
   7.0803200e+01   4.2563661e-03   2.7362432e+03
   7.1484000e+01   3.2951913e-03   2.1312742e+03
   7.2164800e+01   2.8825191e-03   1.8780807e+03
   7.2845600e+01   2.5819874e-03   1.6944598e+03
   7.3526400e+01   2.3808845e-03   1.5738799e+03
   7.4207200e+01   2.1766472e-03   1.4493451e+03
   7.4888000e+01   1.9295215e-03   1.2944027e+03
   7.5568800e+01   1.8554416e-03   1.2538879e+03
   7.6249600e+01   1.6635645e-03   1.1325642e+03
   7.6930400e+01   1.4889477e-03   1.0217429e+03
   7.7611200e+01   1.2513095e-03   8.6564562e+02
   7.8292000e+01   1.1312037e-03   7.8920111e+02
   7.8972800e+01   8.5980042e-04   6.0474200e+02
   7.9653600e+01   7.3320158e-04   5.2011737e+02
   8.0334400e+01   5.4056812e-04   3.8655723e+02
   8.1015200e+01   3.0498539e-04   2.2006856e+02
   8.1696000e+01   1.0041273e-04   7.3136921e+01
   8.2376800e+01   1.3450262e-05   1.0007275e+01
   8.3057600e+01   6.6384344e-06   5.0496943e+00
   8.3738400e+01   4.9816200e-06   3.8224552e+00
   8.4419200e+01   4.9571368e-06   3.8582995e+00
   8.5100000e+01   0.0000000e+00   0.0000000e+00
   8.5780800e+01   4.8790091e-06   3.9320435e+00
   8.6461600e+01   3.1412889e-06   2.6466552e+00
   8.7142400e+01   3.2074292e-06   2.6724409e+00
   8.7823200e+01   3.3077840e-06   2.6983259e+00
   8.8504000e+01   3.3209620e-06   2.7245920e+00
   8.9184800e+01   3.3815098e-06   2.7513745e+00
   8.9865600e+01   6.6602774e-06   5.5573775e+00
   9.0546400e+01   1.3450703e-06   1.4032754e+00
   9.1227200e+01   1.6282062e-06   1.4174886e+00
   9.1908000e+01   3.3776026e-06   2.8639853e+00
   9.2588800e+01   1.6825718e-06   1.4467966e+00
   9.3269600e+01   3.2841432e-06   2.9238197e+00
   9.3950400e+01   0.0000000e+00   0.0000000e+00
   9.4631200e+01   1.6997946e-06   1.4916220e+00
   9.5312000e+01   6.6445381e-06   6.0276735e+00
   9.5992800e+01   5.0147181e-06   4.5675952e+00
   9.6673600e+01   3.3806156e-06   3.0769441e+00
   9.7354400e+01   0.0000000e+00   0.0000000e+00
   9.8035200e+01   4.9320889e-06   4.7141261e+00
   9.8716000e+01   1.6544999e-06   1.5883605e+00
   9.9396800e+01   3.2926875e-06   3.2114337e+00
   1.0007760e+02   0.0000000e+00   0.0000000e+00
   1.0075840e+02   0.0000000e+00   0.0000000e+00
   1.0143920e+02   4.9270324e-06   4.9635395e+00
   1.0212000e+02   1.7016011e-06   1.6709754e+00
   1.0280080e+02   5.0925938e-06   5.0633056e+00
   1.0348160e+02   0.0000000e+00   0.0000000e+00
   1.0416240e+02   3.3947023e-06   3.4447763e+00
   1.0484320e+02   1.6972611e-06   1.7402360e+00
   1.0552400e+02   1.6971710e-06   1.7584577e+00
   1.0620480e+02   1.6970809e-06   1.7770650e+00
   1.0688560e+02   1.6969909e-06   1.7960703e+00
   1.0756640e+02   1.6969008e-06   1.8154199e+00
   1.0824720e+02   1.6897458e-06   1.8351772e+00
   1.0892800e+02   3.3934414e-06   3.7107385e+00
   1.0960880e+02   3.3932612e-06   3.7520211e+00
   1.1028960e+02   3.3860305e-06   3.7942327e+00
   1.1097040e+02   0.0000000e+00   0.0000000e+00
   1.1165120e+02   1.6893193e-06   1.9407854e+00
   1.1233200e+02   0.0000000e+00   0.0000000e+00
   1.1301280e+02   1.6961803e-06   1.9865122e+00
   1.1369360e+02   6.7625588e-06   8.0407729e+00
   1.1437440e+02   0.0000000e+00   0.0000000e+00
   1.1505520e+02   0.0000000e+00   0.0000000e+00
   1.1573600e+02   0.0000000e+00   0.0000000e+00
   1.1641680e+02   1.6138097e-06   2.0925534e+00
   1.1709760e+02   3.3625381e-06   4.2272447e+00
   1.1777840e+02   0.0000000e+00   0.0000000e+00
   1.1845920e+02   1.6136935e-06   2.1570592e+00
   1.1914000e+02   1.6953697e-06   2.1794540e+00
   1.1982080e+02   0.0000000e+00   0.0000000e+00
