# Z 28 rho 8.89949 A(Z) 58.6934
1 5.052 0.007812 9850 0 0 9855.06
1.008 5.047 0.00791 9651 0 0 9656.05
1.008 5.047 0.00791 10990 0 0 10995.1
1.5 4.761 0.0139 4230 0 0 4234.77
2 4.447 0.0196 2044 0 0 2048.47
3 3.838 0.03003 705.6 0 0 709.468
3.01 3.832 0.03014 699.3 0 0 703.162
4 3.293 0.03984 324.9 0 0 328.233
5 2.819 0.04895 176.4 0 0 179.268
5.02 2.81 0.04913 174.4 0 0 177.259
6 2.417 0.05727 106.5 0 0 108.974
7.03 2.073 0.06507 68.38 0 0 70.5181
8 1.811 0.07172 47.64 0 0 49.5227
8.333 1.733 0.07386 42.47 0 0 44.2769
8.333 1.733 0.07386 327.5 0 0 329.307
9.04 1.582 0.07818 267.6 0 0 269.26
10 1.406 0.08359 207.5 0 0 208.99
11.05 1.248 0.08888 160 0 0 161.337
13.06 1.02 0.09746 102.1 0 0 103.217
15 0.8601 0.1041 69.85 0 0 70.8142
15.07 0.855 0.1044 68.94 0 0 69.8994
17.08 0.7307 0.11 48.83 0 0 49.6707
19.09 0.6327 0.1146 35.86 0 0 36.6073
20 0.5947 0.1165 31.49 0 0 32.2012
21.1 0.553 0.1185 27.09 0 0 27.7615
23.11 0.487 0.1219 20.93 0 0 21.5389
25.12 0.4318 0.1247 16.5 0 0 17.0565
27.13 0.3851 0.1271 13.22 0 0 13.7322
29.14 0.3455 0.1291 10.75 0 0 11.2246
30 0.3303 0.1299 9.883 0 0 10.3432
31.15 0.3114 0.1309 8.858 0 0 9.3003
33.16 0.2821 0.1323 7.382 0 0 7.7964
35.17 0.2567 0.1335 6.214 0 0 6.6042
37.18 0.2346 0.1345 5.278 0 0 5.6471
39.19 0.2153 0.1354 4.52 0 0 4.8707
40 0.2082 0.1356 4.256 0 0 4.5998
41.2 0.1983 0.136 3.9 0 0 4.2343
43.21 0.1833 0.1366 3.387 0 0 3.7069
45.22 0.1701 0.137 2.959 0 0 3.2661
47.23 0.1583 0.1374 2.599 0 0 2.8947
49.24 0.1477 0.1376 2.295 0 0 2.5803
50 0.144 0.1377 2.193 0 0 2.4747
51.25 0.1381 0.1378 2.036 0 0 2.3119
