 # CH3NO2  
 # rho 1.137
 # Energy(eV), Delta, Beta
  30.  0.111485891  0.148414388
  32.1455765  0.106106356  0.126039416
  34.4446106  0.0998912156  0.107519373
  36.908062  0.0942767337  0.0913710296
  39.5477028  0.0878975913  0.0765371844
  42.3761292  0.0807155445  0.0637686923
  45.4068375  0.0734783635  0.0531896241
  48.6543007  0.0668229386  0.0444230624
  52.1340256  0.0603544191  0.0364709944
  55.8626137  0.0540467948  0.0301829483
  59.8578682  0.0483018383  0.0249003693
  64.1388626  0.0430395156  0.0204623416
  68.7260284  0.0381931998  0.0167968515
  73.6412659  0.033805754  0.0137874801
  78.9080353  0.0298659503  0.0113175474
  84.5514908  0.0263481122  0.00928563718
  90.5985489  0.0232190154  0.00761764823
  97.0780945  0.0204624925  0.00624882709
  104.021049  0.0180378724  0.00504287425
  111.460571  0.0158172697  0.00404711813
  119.432152  0.0138368523  0.00324815908
  127.973854  0.0120842736  0.00260696979
  137.12645  0.0105376905  0.0020921221
  146.93364  0.00918087829  0.00168242585
  157.44223  0.00799357612  0.00135304453
  168.702393  0.00695657171  0.00108574436
  180.767868  0.00605388498  0.000869269541
  193.696259  0.00525824679  0.000672568392
  207.549271  0.00454340363  0.000517991837
  222.393066  0.00390982674  0.000398992212
  238.298462  0.00334604271  0.000307499227
  255.3414  0.00283809262  0.000240534282
  273.603241  0.0023356271  0.000187970305
  293.171143  0.00202281866  0.000497497094
  314.13855  0.00187629403  0.000395896204
  336.60553  0.00166142057  0.000314450357
  360.679321  0.00144333486  0.000249823148
  386.474854  0.00122424331  0.000197694899
  414.115234  0.000977781136  0.000334601471
  443.732513  0.000956834643  0.000264656352
  475.467926  0.000845409755  0.000209348553
  509.473053  0.000712944253  0.000165468708
  545.910217  0.000385811349  0.000346300221
  584.953369  0.000601804699  0.000272806355
  626.788818  0.000569878961  0.000214946791
  671.616333  0.000519972586  0.000168163911
  719.64978  0.000466833444  0.000132674497
  771.118713  0.000415593182  0.000103829778
  826.268555  0.000367453496  8.0756734E-05
  885.362732  0.000323103712  6.30235591E-05
  948.683228  0.000283624744  4.92090803E-05
  1016.53247  0.000248268887  3.81872851E-05
  1089.23413  0.000216917513  2.96208673E-05
  1167.13525  0.000189234765  2.29482339E-05
  1250.60803  0.00016493164  1.77746533E-05
  1340.05066  0.000143636164  1.37252191E-05
  1435.89014  0.000125003309  1.05945919E-05
  1538.58398  0.000108749548  8.16504962E-06
  1648.62244  9.45687425E-05  6.28284033E-06
  1766.53088  8.22219154E-05  4.83137319E-06
  1892.87195  7.14733251E-05  3.70834709E-06
  2028.24878  6.21240979E-05  2.84724638E-06
  2173.30762  5.39987086E-05  2.18216928E-06
  2328.74097  4.69354345E-05  1.67086807E-06
  2495.29102  4.07973639E-05  1.27815792E-06
  2673.75244  3.54641488E-05  9.76757519E-07
  2864.97754  3.08303788E-05  7.45667023E-07
  3069.87866  2.68043368E-05  5.6858795E-07
  3289.43433  2.33061965E-05  4.33011536E-07
  3524.69238  2.02665051E-05  3.2932644E-07
  3776.77588  1.76249505E-05  2.50067643E-07
  4046.88818  1.53290857E-05  1.89544991E-07
  4336.31885  1.33334179E-05  1.43510448E-07
  4646.44971  1.15986377E-05  1.0857952E-07
  4978.76025  1.00904845E-05  8.2094715E-08
  5334.83789  8.77922321E-06  6.2027226E-08
  5716.38135  7.63901608E-06  4.68368313E-08
  6125.21289  6.64742947E-06  3.5346023E-08
  6563.28418  5.78499839E-06  2.66597571E-08
  7032.68555  5.03482306E-06  2.01000265E-08
  7535.6582  4.38221696E-06  1.51499204E-08
  8074.60352  3.8144367E-06  1.14174119E-08
  8652.09277  3.32041191E-06  8.60353655E-09
  9270.88574  2.89051968E-06  6.48498499E-09
  9933.93262  2.51640836E-06  4.89103158E-09
  10644.4004  2.19081448E-06  3.69156217E-09
  11405.6807  1.9074248E-06  2.79004708E-09
  12221.4062  1.66075415E-06  2.11292472E-09
  13095.4736  1.44603132E-06  1.60450808E-09
  14032.0527  1.25910856E-06  1.22289168E-09
  15035.6152  1.0963787E-06  9.36470457E-10
  16110.9521  9.5470466E-07  7.20851101E-10
  17263.1973  8.31355806E-07  5.58829039E-10
  18497.8477  7.23958976E-07  4.36956971E-10
  19820.8008  6.30447289E-07  3.45168061E-10
  21238.3711  5.4902381E-07  2.75362982E-10
  22757.3242  4.78123411E-07  2.2215485E-10
  24384.9121  4.16384353E-07  1.81534482E-10
  26128.9023  3.62621932E-07  1.50326224E-10
  27997.625  3.15804499E-07  1.26171462E-10
  29999.9961  2.75034154E-07  1.07318342E-10
