   1.0683979e-02   1.2012012e-03
   1.6025100e-02   2.4024024e-03
   2.1364981e-02   3.6036036e-03
   2.6703127e-02   4.8048048e-03
   3.2039043e-02   6.0060060e-03
   3.7372235e-02   7.2072072e-03
   4.2702211e-02   8.4084084e-03
   4.8028478e-02   9.6096096e-03
   5.3350546e-02   1.0810811e-02
   5.8667927e-02   1.2012012e-02
   6.3980133e-02   1.3213213e-02
   6.9286680e-02   1.4414414e-02
   7.4587083e-02   1.5615616e-02
   7.9880863e-02   1.6816817e-02
   8.5167541e-02   1.8018018e-02
   9.0446641e-02   1.9219219e-02
   9.5717690e-02   2.0420420e-02
   1.0098022e-01   2.1621622e-02
   1.0623376e-01   2.2822823e-02
   1.1147785e-01   2.4024024e-02
   1.1671202e-01   2.5225225e-02
   1.2193583e-01   2.6426426e-02
   1.2714881e-01   2.7627628e-02
   1.3235052e-01   2.8828829e-02
   1.3754052e-01   3.0030030e-02
   1.4271836e-01   3.1231231e-02
   1.4788360e-01   3.2432432e-02
   1.5303582e-01   3.3633634e-02
   1.5817459e-01   3.4834835e-02
   1.6329947e-01   3.6036036e-02
   1.6841007e-01   3.7237237e-02
   1.7350595e-01   3.8438438e-02
   1.7858672e-01   3.9639640e-02
   1.8365197e-01   4.0840841e-02
   1.8870131e-01   4.2042042e-02
   1.9373434e-01   4.3243243e-02
   1.9875068e-01   4.4444444e-02
   2.0374994e-01   4.5645646e-02
   2.0873176e-01   4.6846847e-02
   2.1369576e-01   4.8048048e-02
   2.1864159e-01   4.9249249e-02
   2.2356887e-01   5.0450450e-02
   2.2847728e-01   5.1651652e-02
   2.3336645e-01   5.2852853e-02
   2.3823606e-01   5.4054054e-02
   2.4308577e-01   5.5255255e-02
   2.4791526e-01   5.6456456e-02
   2.5272421e-01   5.7657658e-02
   2.5751230e-01   5.8858859e-02
   2.6227925e-01   6.0060060e-02
   2.6702473e-01   6.1261261e-02
   2.7174848e-01   6.2462462e-02
   2.7645020e-01   6.3663664e-02
   2.8112961e-01   6.4864865e-02
   2.8578644e-01   6.6066066e-02
   2.9042044e-01   6.7267267e-02
   2.9503135e-01   6.8468468e-02
   2.9961891e-01   6.9669670e-02
   3.0418289e-01   7.0870871e-02
   3.0872305e-01   7.2072072e-02
   3.1323917e-01   7.3273273e-02
   3.1773101e-01   7.4474474e-02
   3.2219838e-01   7.5675676e-02
   3.2664107e-01   7.6876877e-02
   3.3105887e-01   7.8078078e-02
   3.3545160e-01   7.9279279e-02
   3.3981907e-01   8.0480480e-02
   3.4416110e-01   8.1681682e-02
   3.4847753e-01   8.2882883e-02
   3.5276819e-01   8.4084084e-02
   3.5703293e-01   8.5285285e-02
   3.6127160e-01   8.6486486e-02
   3.6548405e-01   8.7687688e-02
   3.6967016e-01   8.8888889e-02
   3.7382980e-01   9.0090090e-02
   3.7796284e-01   9.1291291e-02
   3.8206917e-01   9.2492492e-02
   3.8614869e-01   9.3693694e-02
   3.9020130e-01   9.4894895e-02
   3.9422691e-01   9.6096096e-02
   3.9822543e-01   9.7297297e-02
   4.0219678e-01   9.8498498e-02
   4.0614089e-01   9.9699700e-02
   4.1005769e-01   1.0090090e-01
   4.1394713e-01   1.0210210e-01
   4.1780915e-01   1.0330330e-01
   4.2164370e-01   1.0450450e-01
   4.2545076e-01   1.0570571e-01
   4.2923027e-01   1.0690691e-01
   4.3298223e-01   1.0810811e-01
   4.3670660e-01   1.0930931e-01
   4.4040337e-01   1.1051051e-01
   4.4407254e-01   1.1171171e-01
   4.4771409e-01   1.1291291e-01
   4.5132804e-01   1.1411411e-01
   4.5491438e-01   1.1531532e-01
   4.5847315e-01   1.1651652e-01
   4.6200434e-01   1.1771772e-01
   4.6550800e-01   1.1891892e-01
   4.6898415e-01   1.2012012e-01
   4.7243283e-01   1.2132132e-01
   4.7585408e-01   1.2252252e-01
   4.7924794e-01   1.2372372e-01
   4.8261447e-01   1.2492492e-01
   4.8595372e-01   1.2612613e-01
   4.8926576e-01   1.2732733e-01
   4.9255065e-01   1.2852853e-01
   4.9580846e-01   1.2972973e-01
   4.9903926e-01   1.3093093e-01
   5.0224315e-01   1.3213213e-01
   5.0542019e-01   1.3333333e-01
   5.0857048e-01   1.3453453e-01
   5.1169411e-01   1.3573574e-01
   5.1479119e-01   1.3693694e-01
   5.1786179e-01   1.3813814e-01
   5.2090604e-01   1.3933934e-01
   5.2392405e-01   1.4054054e-01
   5.2691591e-01   1.4174174e-01
   5.2988175e-01   1.4294294e-01
   5.3282169e-01   1.4414414e-01
   5.3573584e-01   1.4534535e-01
   5.3862434e-01   1.4654655e-01
   5.4148730e-01   1.4774775e-01
   5.4432487e-01   1.4894895e-01
   5.4713718e-01   1.5015015e-01
   5.4992436e-01   1.5135135e-01
   5.5268656e-01   1.5255255e-01
   5.5542391e-01   1.5375375e-01
   5.5813656e-01   1.5495495e-01
   5.6082467e-01   1.5615616e-01
   5.6348837e-01   1.5735736e-01
   5.6612783e-01   1.5855856e-01
   5.6874319e-01   1.5975976e-01
   5.7133461e-01   1.6096096e-01
   5.7390225e-01   1.6216216e-01
   5.7644628e-01   1.6336336e-01
   5.7896684e-01   1.6456456e-01
   5.8146412e-01   1.6576577e-01
   5.8393827e-01   1.6696697e-01
   5.8638945e-01   1.6816817e-01
   5.8881785e-01   1.6936937e-01
   5.9122362e-01   1.7057057e-01
   5.9360695e-01   1.7177177e-01
   5.9596799e-01   1.7297297e-01
   5.9830693e-01   1.7417417e-01
   6.0062394e-01   1.7537538e-01
   6.0291920e-01   1.7657658e-01
   6.0519287e-01   1.7777778e-01
   6.0744515e-01   1.7897898e-01
   6.0967620e-01   1.8018018e-01
   6.1188621e-01   1.8138138e-01
   6.1407535e-01   1.8258258e-01
   6.1624381e-01   1.8378378e-01
   6.1839176e-01   1.8498498e-01
   6.2051939e-01   1.8618619e-01
   6.2262687e-01   1.8738739e-01
   6.2471439e-01   1.8858859e-01
   6.2678213e-01   1.8978979e-01
   6.2883027e-01   1.9099099e-01
   6.3085900e-01   1.9219219e-01
   6.3286848e-01   1.9339339e-01
   6.3485891e-01   1.9459459e-01
   6.3683047e-01   1.9579580e-01
   6.3878334e-01   1.9699700e-01
   6.4071769e-01   1.9819820e-01
   6.4263371e-01   1.9939940e-01
   6.4453159e-01   2.0060060e-01
   6.4641149e-01   2.0180180e-01
   6.4827361e-01   2.0300300e-01
   6.5011811e-01   2.0420420e-01
   6.5194519e-01   2.0540541e-01
   6.5375501e-01   2.0660661e-01
   6.5554775e-01   2.0780781e-01
   6.5732360e-01   2.0900901e-01
   6.5908272e-01   2.1021021e-01
   6.6082530e-01   2.1141141e-01
   6.6255151e-01   2.1261261e-01
   6.6426152e-01   2.1381381e-01
   6.6595550e-01   2.1501502e-01
   6.6763364e-01   2.1621622e-01
   6.6929609e-01   2.1741742e-01
   6.7094304e-01   2.1861862e-01
   6.7257465e-01   2.1981982e-01
   6.7419108e-01   2.2102102e-01
   6.7579252e-01   2.2222222e-01
   6.7737911e-01   2.2342342e-01
   6.7895104e-01   2.2462462e-01
   6.8050846e-01   2.2582583e-01
   6.8205154e-01   2.2702703e-01
   6.8358045e-01   2.2822823e-01
   6.8509533e-01   2.2942943e-01
   6.8659636e-01   2.3063063e-01
   6.8808369e-01   2.3183183e-01
   6.8955747e-01   2.3303303e-01
   6.9101788e-01   2.3423423e-01
   6.9246505e-01   2.3543544e-01
   6.9389915e-01   2.3663664e-01
   6.9532033e-01   2.3783784e-01
   6.9672874e-01   2.3903904e-01
   6.9812453e-01   2.4024024e-01
   6.9950785e-01   2.4144144e-01
   7.0087885e-01   2.4264264e-01
   7.0223767e-01   2.4384384e-01
   7.0358446e-01   2.4504505e-01
   7.0491937e-01   2.4624625e-01
   7.0624253e-01   2.4744745e-01
   7.0755409e-01   2.4864865e-01
   7.0885418e-01   2.4984985e-01
   7.1014295e-01   2.5105105e-01
   7.1142054e-01   2.5225225e-01
   7.1268707e-01   2.5345345e-01
   7.1394268e-01   2.5465465e-01
