# C4H8N8O8
# rho 1.91 Z 7.2137
1.000E-03 1.322E+00 1.126E-02 3.594E+03 0.000E+00 0.000E+00 3.595E+03 
1.500E-03 1.210E+00 2.285E-02 1.191E+03 0.000E+00 0.000E+00 1.193E+03 
2.000E-03 1.083E+00 3.588E-02 5.288E+02 0.000E+00 0.000E+00 5.300E+02 
3.000E-03 8.398E-01 6.125E-02 1.627E+02 0.000E+00 0.000E+00 1.636E+02 
4.000E-03 6.474E-01 8.235E-02 6.900E+01 0.000E+00 0.000E+00 6.973E+01 
5.000E-03 5.082E-01 9.856E-02 3.511E+01 0.000E+00 0.000E+00 3.571E+01 
6.000E-03 4.094E-01 1.108E-01 2.008E+01 0.000E+00 0.000E+00 2.060E+01 
8.000E-03 2.856E-01 1.274E-01 8.227E+00 0.000E+00 0.000E+00 8.639E+00 
1.000E-02 2.146E-01 1.379E-01 4.083E+00 0.000E+00 0.000E+00 4.436E+00 
1.500E-02 1.260E-01 1.534E-01 1.123E+00 0.000E+00 0.000E+00 1.402E+00 
2.000E-02 8.385E-02 1.616E-01 4.441E-01 0.000E+00 0.000E+00 6.895E-01 
3.000E-02 4.422E-02 1.680E-01 1.184E-01 0.000E+00 0.000E+00 3.306E-01 
4.000E-02 2.703E-02 1.684E-01 4.598E-02 0.000E+00 0.000E+00 2.414E-01 
5.000E-02 1.819E-02 1.663E-01 2.201E-02 0.000E+00 0.000E+00 2.065E-01 
6.000E-02 1.306E-02 1.634E-01 1.204E-02 0.000E+00 0.000E+00 1.885E-01 
8.000E-02 7.648E-03 1.568E-01 4.642E-03 0.000E+00 0.000E+00 1.691E-01 
1.000E-01 5.003E-03 1.503E-01 2.219E-03 0.000E+00 0.000E+00 1.575E-01 
1.500E-01 2.279E-03 1.362E-01 5.856E-04 0.000E+00 0.000E+00 1.391E-01 
2.000E-01 1.294E-03 1.251E-01 2.312E-04 0.000E+00 0.000E+00 1.267E-01 
3.000E-01 5.792E-04 1.090E-01 6.520E-05 0.000E+00 0.000E+00 1.097E-01 
4.000E-01 3.266E-04 9.779E-02 2.789E-05 0.000E+00 0.000E+00 9.814E-02 
5.000E-01 2.093E-04 8.934E-02 1.503E-05 0.000E+00 0.000E+00 8.956E-02 
6.000E-01 1.454E-04 8.266E-02 9.357E-06 0.000E+00 0.000E+00 8.281E-02 
7.000E-01 1.069E-04 7.721E-02 6.314E-06 0.000E+00 0.000E+00 7.733E-02 
8.000E-01 8.185E-05 7.264E-02 4.722E-06 0.000E+00 0.000E+00 7.272E-02 
9.000E-01 6.466E-05 6.870E-02 3.827E-06 0.000E+00 0.000E+00 6.877E-02 
1.000E+00 5.239E-05 6.532E-02 2.935E-06 0.000E+00 0.000E+00 6.538E-02 
1.022E+00 5.017E-05 6.464E-02 2.730E-06 0.000E+00 0.000E+00 6.469E-02 
1.100E+00 4.333E-05 6.235E-02 2.263E-06 9.996E-07 0.000E+00 6.240E-02 
1.200E+00 3.640E-05 5.966E-02 1.966E-06 9.228E-06 0.000E+00 5.971E-02 
1.250E+00 3.355E-05 5.842E-02 1.853E-06 1.725E-05 0.000E+00 5.847E-02 
1.300E+00 3.101E-05 5.724E-02 1.740E-06 2.796E-05 0.000E+00 5.730E-02 
1.400E+00 2.674E-05 5.506E-02 1.526E-06 5.710E-05 0.000E+00 5.514E-02 
1.500E+00 2.329E-05 5.309E-02 1.345E-06 9.545E-05 0.000E+00 5.321E-02 
1.600E+00 2.048E-05 5.129E-02 1.202E-06 1.417E-04 0.000E+00 5.145E-02 
1.700E+00 1.814E-05 4.964E-02 1.089E-06 1.944E-04 0.000E+00 4.985E-02 
1.800E+00 1.618E-05 4.810E-02 9.947E-07 2.524E-04 0.000E+00 4.837E-02 
1.900E+00 1.452E-05 4.667E-02 9.153E-07 3.146E-04 0.000E+00 4.700E-02 
2.000E+00 1.311E-05 4.531E-02 8.465E-07 3.800E-04 0.000E+00 4.570E-02 
2.044E+00 1.254E-05 4.474E-02 8.189E-07 4.096E-04 0.000E+00 4.516E-02 
2.100E+00 1.188E-05 4.404E-02 7.862E-07 4.477E-04 6.202E-09 4.450E-02 
2.200E+00 1.082E-05 4.285E-02 7.335E-07 5.171E-04 1.193E-07 4.338E-02 
2.300E+00 9.903E-06 4.175E-02 6.872E-07 5.875E-04 4.713E-07 4.235E-02 
2.400E+00 9.095E-06 4.073E-02 6.461E-07 6.586E-04 1.138E-06 4.140E-02 
2.500E+00 8.382E-06 3.976E-02 6.094E-07 7.301E-04 2.157E-06 4.050E-02 
2.600E+00 7.750E-06 3.885E-02 5.766E-07 8.017E-04 3.539E-06 3.966E-02 
2.700E+00 7.188E-06 3.798E-02 5.469E-07 8.733E-04 5.280E-06 3.887E-02 
2.800E+00 6.684E-06 3.717E-02 5.201E-07 9.448E-04 7.364E-06 3.813E-02 
2.900E+00 6.232E-06 3.639E-02 4.957E-07 1.016E-03 9.769E-06 3.742E-02 
3.000E+00 5.824E-06 3.565E-02 4.734E-07 1.087E-03 1.247E-05 3.675E-02 
3.100E+00 5.455E-06 3.494E-02 4.530E-07 1.157E-03 1.544E-05 3.611E-02 
3.200E+00 5.119E-06 3.426E-02 4.342E-07 1.227E-03 1.866E-05 3.551E-02 
3.300E+00 4.814E-06 3.361E-02 4.168E-07 1.297E-03 2.209E-05 3.493E-02 
3.400E+00 4.535E-06 3.298E-02 4.008E-07 1.365E-03 2.573E-05 3.438E-02 
3.500E+00 4.280E-06 3.239E-02 3.859E-07 1.433E-03 2.955E-05 3.385E-02 
3.600E+00 4.045E-06 3.181E-02 3.720E-07 1.501E-03 3.353E-05 3.335E-02 
3.700E+00 3.830E-06 3.126E-02 3.591E-07 1.568E-03 3.767E-05 3.287E-02 
3.800E+00 3.631E-06 3.073E-02 3.471E-07 1.634E-03 4.196E-05 3.241E-02 
3.900E+00 3.447E-06 3.022E-02 3.357E-07 1.699E-03 4.637E-05 3.197E-02 
4.000E+00 3.277E-06 2.973E-02 3.251E-07 1.763E-03 5.092E-05 3.155E-02 
4.100E+00 3.119E-06 2.926E-02 3.152E-07 1.827E-03 5.558E-05 3.115E-02 
4.200E+00 2.972E-06 2.881E-02 3.058E-07 1.889E-03 6.036E-05 3.076E-02 
4.300E+00 2.835E-06 2.837E-02 2.969E-07 1.951E-03 6.524E-05 3.039E-02 
4.400E+00 2.708E-06 2.794E-02 2.885E-07 2.013E-03 7.021E-05 3.003E-02 
4.500E+00 2.589E-06 2.753E-02 2.806E-07 2.073E-03 7.526E-05 2.969E-02 
4.600E+00 2.477E-06 2.714E-02 2.731E-07 2.133E-03 8.039E-05 2.936E-02 
4.700E+00 2.373E-06 2.676E-02 2.660E-07 2.192E-03 8.559E-05 2.904E-02 
4.800E+00 2.275E-06 2.639E-02 2.592E-07 2.250E-03 9.083E-05 2.873E-02 
4.900E+00 2.183E-06 2.603E-02 2.528E-07 2.308E-03 9.613E-05 2.843E-02 
5.000E+00 2.097E-06 2.568E-02 2.466E-07 2.366E-03 1.015E-04 2.815E-02 
5.100E+00 2.015E-06 2.534E-02 2.408E-07 2.422E-03 1.068E-04 2.787E-02 
5.200E+00 1.939E-06 2.501E-02 2.352E-07 2.479E-03 1.122E-04 2.760E-02 
5.300E+00 1.866E-06 2.469E-02 2.299E-07 2.534E-03 1.176E-04 2.735E-02 
5.400E+00 1.798E-06 2.438E-02 2.248E-07 2.589E-03 1.231E-04 2.710E-02 
5.500E+00 1.733E-06 2.408E-02 2.199E-07 2.644E-03 1.285E-04 2.686E-02 
5.600E+00 1.672E-06 2.379E-02 2.152E-07 2.698E-03 1.340E-04 2.662E-02 
5.700E+00 1.613E-06 2.350E-02 2.107E-07 2.751E-03 1.394E-04 2.640E-02 
5.800E+00 1.558E-06 2.323E-02 2.064E-07 2.804E-03 1.449E-04 2.618E-02 
5.900E+00 1.506E-06 2.296E-02 2.023E-07 2.856E-03 1.504E-04 2.597E-02 
6.000E+00 1.456E-06 2.270E-02 1.983E-07 2.908E-03 1.558E-04 2.576E-02 
6.100E+00 1.409E-06 2.244E-02 1.945E-07 2.958E-03 1.613E-04 2.556E-02 
6.200E+00 1.364E-06 2.219E-02 1.908E-07 3.009E-03 1.668E-04 2.537E-02 
6.300E+00 1.321E-06 2.195E-02 1.873E-07 3.058E-03 1.722E-04 2.518E-02 
6.400E+00 1.280E-06 2.171E-02 1.839E-07 3.107E-03 1.777E-04 2.500E-02 
6.500E+00 1.241E-06 2.148E-02 1.806E-07 3.156E-03 1.831E-04 2.482E-02 
6.600E+00 1.203E-06 2.125E-02 1.774E-07 3.204E-03 1.885E-04 2.465E-02 
6.700E+00 1.168E-06 2.103E-02 1.743E-07 3.251E-03 1.939E-04 2.448E-02 
6.800E+00 1.134E-06 2.082E-02 1.714E-07 3.298E-03 1.994E-04 2.431E-02 
6.900E+00 1.101E-06 2.061E-02 1.685E-07 3.344E-03 2.047E-04 2.416E-02 
7.000E+00 1.070E-06 2.040E-02 1.657E-07 3.390E-03 2.101E-04 2.400E-02 
7.100E+00 1.040E-06 2.020E-02 1.630E-07 3.435E-03 2.155E-04 2.385E-02 
7.200E+00 1.011E-06 2.000E-02 1.604E-07 3.480E-03 2.208E-04 2.370E-02 
7.300E+00 9.837E-07 1.981E-02 1.579E-07 3.525E-03 2.261E-04 2.356E-02 
7.400E+00 9.573E-07 1.962E-02 1.555E-07 3.569E-03 2.314E-04 2.342E-02 
7.500E+00 9.320E-07 1.943E-02 1.531E-07 3.612E-03 2.367E-04 2.328E-02 
7.600E+00 9.076E-07 1.925E-02 1.508E-07 3.655E-03 2.420E-04 2.315E-02 
7.700E+00 8.842E-07 1.908E-02 1.486E-07 3.698E-03 2.472E-04 2.302E-02 
7.800E+00 8.617E-07 1.890E-02 1.464E-07 3.741E-03 2.524E-04 2.290E-02 
7.900E+00 8.400E-07 1.873E-02 1.443E-07 3.783E-03 2.576E-04 2.277E-02 
8.000E+00 8.192E-07 1.857E-02 1.422E-07 3.824E-03 2.628E-04 2.265E-02 
8.100E+00 7.991E-07 1.840E-02 1.402E-07 3.866E-03 2.680E-04 2.254E-02 
8.200E+00 7.797E-07 1.824E-02 1.383E-07 3.906E-03 2.731E-04 2.242E-02 
8.300E+00 7.611E-07 1.809E-02 1.364E-07 3.947E-03 2.782E-04 2.231E-02 
8.400E+00 7.431E-07 1.793E-02 1.346E-07 3.987E-03 2.833E-04 2.220E-02 
8.500E+00 7.257E-07 1.778E-02 1.328E-07 4.027E-03 2.884E-04 2.210E-02 
8.600E+00 7.089E-07 1.763E-02 1.311E-07 4.066E-03 2.934E-04 2.199E-02 
8.700E+00 6.927E-07 1.749E-02 1.294E-07 4.105E-03 2.984E-04 2.189E-02 
8.800E+00 6.771E-07 1.734E-02 1.277E-07 4.144E-03 3.034E-04 2.179E-02 
8.900E+00 6.619E-07 1.720E-02 1.261E-07 4.182E-03 3.084E-04 2.169E-02 
9.000E+00 6.473E-07 1.707E-02 1.245E-07 4.220E-03 3.134E-04 2.160E-02 
1.000E+01 5.243E-07 1.581E-02 1.107E-07 4.577E-03 3.615E-04 2.075E-02 
1.100E+01 4.332E-07 1.475E-02 9.969E-08 4.904E-03 4.072E-04 2.006E-02 
1.200E+01 3.640E-07 1.383E-02 9.063E-08 5.203E-03 4.505E-04 1.948E-02 
1.300E+01 3.102E-07 1.303E-02 8.307E-08 5.482E-03 4.914E-04 1.900E-02 
1.400E+01 2.675E-07 1.233E-02 7.666E-08 5.741E-03 5.304E-04 1.860E-02 
1.500E+01 2.330E-07 1.170E-02 7.118E-08 5.984E-03 5.673E-04 1.825E-02 
