# Delrin (CH2O)n
# rho 1.396 Z 7.01
   1.0000000e+00   1.2550000e+00   1.2970000e-02   3.3290000e+03
   1.5851272e+00   1.1247841e+00   2.8458216e-02   9.5076880e+02
   2.1702544e+00   9.8096564e-01   4.5397767e-02   4.0104748e+02
   2.7553816e+00   8.4268193e-01   6.1784917e-02   1.9565854e+02
   3.3405088e+00   7.2303048e-01   7.6255031e-02   1.1066565e+02
   3.9256360e+00   6.2048690e-01   8.8922647e-02   6.7685656e+01
   4.5107632e+00   5.3689913e-01   9.9570429e-02   4.4662479e+01
   5.0958904e+00   4.6824182e-01   1.0856180e-01   3.0812704e+01
   5.6810176e+00   4.1163316e-01   1.1617024e-01   2.1902601e+01
   6.2661448e+00   3.6714881e-01   1.2236837e-01   1.6554760e+01
   6.8512720e+00   3.2919247e-01   1.2777189e-01   1.2636849e+01
   7.4363992e+00   2.9645642e-01   1.3253182e-01   9.6615567e+00
   8.0215264e+00   2.6908821e-01   1.3663964e-01   7.5867801e+00
   8.6066536e+00   2.4578109e-01   1.4023064e-01   6.0790950e+00
   9.1917808e+00   2.2552280e-01   1.4341308e-01   4.8869390e+00
   9.7769080e+00   2.0860753e-01   1.4616701e-01   4.0307239e+00
   1.0362035e+01   1.9479288e-01   1.4853549e-01   3.4711430e+00
   1.0947162e+01   1.8216635e-01   1.5074914e-01   2.9893750e+00
   1.1532290e+01   1.7049726e-01   1.5283048e-01   2.5616173e+00
   1.2117417e+01   1.5975072e-01   1.5477860e-01   2.1862088e+00
   1.2702544e+01   1.4989183e-01   1.5659257e-01   1.8614885e+00
   1.3287671e+01   1.4088570e-01   1.5827148e-01   1.5857953e+00
   1.3872798e+01   1.3269743e-01   1.5981440e-01   1.3574682e+00
   1.4457926e+01   1.2529213e-01   1.6122041e-01   1.1748463e+00
   1.5043053e+01   1.1863407e-01   1.6248884e-01   1.0361848e+00
   1.5628180e+01   1.1251950e-01   1.6367010e-01   9.2253448e-01
   1.6213307e+01   1.0680589e-01   1.6479677e-01   8.2017780e-01
   1.6798434e+01   1.0148630e-01   1.6586052e-01   7.2885973e-01
   1.7383562e+01   9.6553791e-02   1.6685303e-01   6.4832529e-01
   1.7968689e+01   9.2001432e-02   1.6776598e-01   5.7831950e-01
   1.8553816e+01   8.7822286e-02   1.6859105e-01   5.1858739e-01
   1.9138943e+01   8.4009417e-02   1.6931991e-01   4.6887397e-01
   1.9724070e+01   8.0555888e-02   1.6994423e-01   4.2892427e-01
   2.0309198e+01   7.7422070e-02   1.7047165e-01   3.9741721e-01
   2.0894325e+01   7.4427876e-02   1.7098144e-01   3.6846293e-01
   2.1479452e+01   7.1545964e-02   1.7148298e-01   3.4116966e-01
   2.2064579e+01   6.8775242e-02   1.7197315e-01   3.1550283e-01
   2.2649706e+01   6.6114621e-02   1.7244883e-01   2.9142785e-01
   2.3234834e+01   6.3563011e-02   1.7290691e-01   2.6891014e-01
   2.3819961e+01   6.1119321e-02   1.7334426e-01   2.4791514e-01
   2.4405088e+01   5.8782461e-02   1.7375775e-01   2.2840825e-01
   2.4990215e+01   5.6551342e-02   1.7414428e-01   2.1035490e-01
   2.5575342e+01   5.4424871e-02   1.7450071e-01   1.9372051e-01
   2.6160470e+01   5.2401961e-02   1.7482394e-01   1.7847050e-01
   2.6745597e+01   5.0481520e-02   1.7511083e-01   1.6457029e-01
   2.7330724e+01   4.8662458e-02   1.7535828e-01   1.5198531e-01
   2.7915851e+01   4.6943685e-02   1.7556315e-01   1.4068097e-01
   2.8500978e+01   4.5324110e-02   1.7572233e-01   1.3062270e-01
   2.9086106e+01   4.3802644e-02   1.7583269e-01   1.2177592e-01
   2.9671233e+01   4.2378197e-02   1.7589113e-01   1.1410604e-01
   3.0256360e+01   4.1045542e-02   1.7589985e-01   1.0750516e-01
   3.0841487e+01   3.9771316e-02   1.7589838e-01   1.0137673e-01
   3.1426614e+01   3.8547266e-02   1.7589537e-01   9.5588067e-02
   3.2011742e+01   3.7371922e-02   1.7589087e-01   9.0128367e-02
   3.2596869e+01   3.6243813e-02   1.7588491e-01   8.4986813e-02
   3.3181996e+01   3.5161470e-02   1.7587754e-01   8.0152589e-02
   3.3767123e+01   3.4123422e-02   1.7586879e-01   7.5614882e-02
   3.4352250e+01   3.3128197e-02   1.7585869e-01   7.1362878e-02
   3.4937378e+01   3.2174326e-02   1.7584730e-01   6.7385762e-02
   3.5522505e+01   3.1260338e-02   1.7583463e-01   6.3672720e-02
   3.6107632e+01   3.0384762e-02   1.7582075e-01   6.0212939e-02
   3.6692759e+01   2.9546128e-02   1.7580567e-01   5.6995604e-02
   3.7277886e+01   2.8742965e-02   1.7578945e-01   5.4009901e-02
   3.7863014e+01   2.7973804e-02   1.7577212e-01   5.1245016e-02
   3.8448141e+01   2.7237172e-02   1.7575371e-01   4.8690136e-02
   3.9033268e+01   2.6531600e-02   1.7573428e-01   4.6334444e-02
   3.9618395e+01   2.5855617e-02   1.7571384e-01   4.4167129e-02
   4.0203523e+01   2.5207411e-02   1.7569108e-01   4.2172607e-02
   4.0788650e+01   2.4581681e-02   1.7565005e-01   4.0285297e-02
   4.1373777e+01   2.3976613e-02   1.7558766e-01   3.8485408e-02
   4.1958904e+01   2.3391660e-02   1.7550577e-01   3.6770508e-02
   4.2544031e+01   2.2826275e-02   1.7540627e-01   3.5138164e-02
   4.3129159e+01   2.2279912e-02   1.7529101e-01   3.3585944e-02
   4.3714286e+01   2.1752024e-02   1.7516188e-01   3.2111418e-02
   4.4299413e+01   2.1242064e-02   1.7502073e-01   3.0712151e-02
   4.4884540e+01   2.0749486e-02   1.7486944e-01   2.9385713e-02
   4.5469667e+01   2.0273743e-02   1.7470987e-01   2.8129671e-02
   4.6054795e+01   1.9814288e-02   1.7454391e-01   2.6941593e-02
   4.6639922e+01   1.9370575e-02   1.7437341e-01   2.5819048e-02
   4.7225049e+01   1.8942057e-02   1.7420024e-01   2.4759602e-02
