# Sucrose (C12H22O11)
# rho 1.77
   1.0000000e+00   1.2490000e+00   1.2960000e-02   3.2900000e+03
   1.5851272e+00   1.1187859e+00   2.8413157e-02   9.3856878e+02
   2.1702544e+00   9.7491189e-01   4.5316338e-02   3.9550566e+02
   2.7553816e+00   8.3633968e-01   6.1661534e-02   1.9283843e+02
   3.3405088e+00   7.1703089e-01   7.6095988e-02   1.0904567e+02
   3.9256360e+00   6.1520488e-01   8.8728817e-02   6.6693625e+01
   4.5107632e+00   5.3223120e-01   9.9312807e-02   4.4000474e+01
   5.0958904e+00   4.6412657e-01   1.0825922e-01   3.0348534e+01
   5.6810176e+00   4.0799882e-01   1.1587264e-01   2.1565222e+01
   6.2661448e+00   3.6393255e-01   1.2205733e-01   1.6296660e+01
   6.8512720e+00   3.2635642e-01   1.2742673e-01   1.2439029e+01
   7.4363992e+00   2.9396411e-01   1.3215173e-01   9.5101969e+00
   8.0215264e+00   2.6689860e-01   1.3623933e-01   7.4677197e+00
   8.6066536e+00   2.4386982e-01   1.3982621e-01   5.9830996e+00
   9.1917808e+00   2.2386437e-01   1.4301015e-01   4.8091282e+00
   9.7769080e+00   2.0715008e-01   1.4576668e-01   3.9660658e+00
   1.0362035e+01   1.9347336e-01   1.4813507e-01   3.4152995e+00
   1.0947162e+01   1.8096565e-01   1.5034660e-01   2.9411810e+00
   1.1532290e+01   1.6940214e-01   1.5242479e-01   2.5202427e+00
   1.2117417e+01   1.5874871e-01   1.5436957e-01   2.1508420e+00
   1.2702544e+01   1.4897120e-01   1.5618085e-01   1.8313361e+00
   1.3287671e+01   1.4003548e-01   1.5785855e-01   1.5600825e+00
   1.3872798e+01   1.3190742e-01   1.5940259e-01   1.3354384e+00
   1.4457926e+01   1.2455288e-01   1.6081289e-01   1.1557611e+00
   1.5043053e+01   1.1793689e-01   1.6208961e-01   1.0193257e+00
   1.5628180e+01   1.1185779e-01   1.6328333e-01   9.0749139e-01
   1.6213307e+01   1.0617478e-01   1.6442535e-01   8.0676834e-01
   1.6798434e+01   1.0088167e-01   1.6550591e-01   7.1690665e-01
   1.7383562e+01   9.5972268e-02   1.6651525e-01   6.3765638e-01
   1.7968689e+01   9.1440375e-02   1.6744362e-01   5.6876760e-01
   1.8553816e+01   8.7279797e-02   1.6828127e-01   5.0999040e-01
   1.9138943e+01   8.3484339e-02   1.6901845e-01   4.6107484e-01
   1.9724070e+01   8.0047805e-02   1.6964539e-01   4.2177100e-01
   2.0309198e+01   7.6931131e-02   1.7016927e-01   3.9077902e-01
   2.0894325e+01   7.3953725e-02   1.7067382e-01   3.6229913e-01
   2.1479452e+01   7.1088122e-02   1.7116929e-01   3.3545319e-01
   2.2064579e+01   6.8333222e-02   1.7165271e-01   3.1020722e-01
   2.2649706e+01   6.5687928e-02   1.7212113e-01   2.8652722e-01
   2.3234834e+01   6.3151140e-02   1.7257157e-01   2.6437920e-01
